*;0;#group;index;offset;type;nss;bw;gi;airtime
*;0;#sta;action;macaddr;overhead_mcs;overhead_legacy;supported
phy1;323d19c5214;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323d19e428a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323d1ab61c6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323d1ad4abd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323d1bbf85b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323d1c88396;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323d1ca7963;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323d1d7813c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323d1d955a7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323d1e657ec;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323d1e8cb0c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323d1f7ba2f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323d1f9a2ec;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323d2065a45;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323d208434a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323dfb22954;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323dfbf6158;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323dfc1bd12;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323dfd0124e;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323dfd2c989;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323dfe2897d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323dfe4a28a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323dff4efca;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323dff71da0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e0018450;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e0035adc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e00fcfc6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e011be81;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e01edcb9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e020a6ed;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e02e3c6d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e0302d2b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e03f9b46;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e041bc4b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e04fbc4d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e0519f31;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e06136a0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e06d9e04;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e06ff3b8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e07e36e1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e0801f38;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e08de8eb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e08fc58a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e09d38f3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e09f1cf6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e0ac3c72;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e0ae180e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e0bb5879;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e0bd3e3a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e0cc75d9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e0dc7323;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e0ebe8e7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e0edd7f2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e0fae502;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e0fce323;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e10abb09;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e10c8ff2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e11aaa03;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e11cccdd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e12bb340;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e12f8041;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e14191ce;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e143ba4a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e150b3aa;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e153aeba;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e1638bfe;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e165c04d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e1741147;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e175f22c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e1835b97;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e18548d1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e192ff25;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e194d865;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e1a26d26;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e1b1b979;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e1b3813a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e1c10005;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e1d0b0e3;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e1d29c77;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e1e262fe;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;ed143b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e1ef30c6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e1fcfd01;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e20f4a6d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e2112b37;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e21deee5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e22c38b7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e22e6477;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e2369256;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e7f1f324;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e800d14c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e802b135;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e80fed8f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e811be36;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e81f6ec9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e8216396;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e82e1684;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e82ffb86;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e83cfef0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e83eeb49;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e84bb902;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e84d83ff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e85bab50;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e85d762f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e86bb04e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e86d97db;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e87abadc;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e87cabf9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e88ac60a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e88bc22e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e89a4477;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e89c3867;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e8ab1253;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e8b655b2;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e8b84e1c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e8c53979;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e8c70ff1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e8d4b5e6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e8d6a855;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e8e41dd5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e8e6007c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e8f31236;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e8f4f540;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e901ee85;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e903e47b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e91066d8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e9126d88;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e921cec0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e933c9dd;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e93592c9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e942d475;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e944b276;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e952399e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e95426d1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e9615b51;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e9634666;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e9704c69;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e9721dbd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e97f3b52;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e9813285;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e98e336b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e990150f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e99ef072;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e9a14a3e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e9b49c76;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;323e9b694c4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e9c72ce1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e9cf1b43;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323e9d78e09;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e9d9884d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e9e64633;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323e9e82567;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323e9f7ab3f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea03e00d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323ea05c4ef;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea1429e3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea162489;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea25d446;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea3272d7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323ea3494e8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea3f2952;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea40f272;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea4dbca7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea4faf97;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea5fb3c5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea619e11;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea6f6b90;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea715a58;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea7e66e2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea804acd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea8d6640;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea8f4a43;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ea9c5101;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ea9e2255;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eaabab0c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eaad9d3a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eabb1235;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eabcde4d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eacb7422;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eacd6d88;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ead96e34;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eadb6257;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eae96857;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eaec896c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eafa3596;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eafc27ea;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb0982b6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb0b61b7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb1892b0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb1a9a92;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb276659;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb296907;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb368909;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb386f7f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb454b4b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb473423;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb54000f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb55c8dd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb62f75c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb64e4b8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb71e9bb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb73d4bf;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb82bc5f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb85bfc5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eb925512;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eb94311e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eba1435e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eba32ca6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ebb0598c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ebb23454;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ebbeea85;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ebc0e052;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ebcdecb3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ebcfc20f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ebdd597a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ebdf248f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ebed6b4a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ebf9cdaa;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323ebfbb08b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec08e272;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec0aa9de;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec17b34a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec19a175;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec288aaf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec2a73bd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec3abbd2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec3cf158;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec4b5d3e;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323ec4d88b6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec58bfe9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec5aabac;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec67ab25;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec699533;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec78836e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec7a5371;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec87d981;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec89c2c3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ec96dc90;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ec98ba98;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323eca5ba4c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eca7a9ee;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ecb6db69;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323eccb9003;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;323eccd6bc8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ecdb63da;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ece7f373;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323ece9dd85;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ecf69bd5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fd5e99bf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fd6045c9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fd6f649f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fd710fe7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fd7e8132;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fd804ec1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fd8dad26;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fd8f9eea;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fd9c5e2d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fd9e3d68;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fdab0da4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fdacfb6a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fdb9b7c9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fdbb8dd0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fdc8a2a5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fdca8bbb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fdd76f60;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fdd951b7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fde6448d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fde838c5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fdf62e0e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fdf8463e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe0750be;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe0936af;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe17479b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe19240d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe2652d6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe28315d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe3713b7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe43c3fa;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323fe45a4e3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe53173e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe54ed01;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe62694b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe6434b9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe71b1b1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe73a0cc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe80d73e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe82b71c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fe901b94;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fe91fe31;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fea0ef2d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323feb3526e;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323feb5469a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fec55de7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fec79760;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fed5911a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323fedbeb4b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323feddda58;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323feebe4a8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323feee8a70;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fefe6d3b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323ff00a198;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff0ec330;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323ff10e78b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff1b14c8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff1cff44;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff2a1b76;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff2c0057;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff3ad95e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff3cbb6f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff4a6722;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff4c51a1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff5944b4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff5b27d6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff6846d1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff6a3072;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff775eea;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff792618;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff869bba;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff88851b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ff95f019;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ff9806c6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ffa6f6a9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ffa8b503;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ffb61cd2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ffb7f7c3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ffc5822e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ffc76561;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ffd5d332;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ffd7b4fc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323ffe50ce8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323ffe6ed52;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323fff47b3e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323fff676e4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400049934;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;3240006a379;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3240016efbc;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;3240018cbdc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3240025608c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3240027589d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3240033b392;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;324003583dc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400437449;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32400456655;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3240051fe52;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3240053e5e3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;324006215c1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;324006417df;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3240073c88a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3240075a9f8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400848b93;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;324008676e2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400968155;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;3240098ac59;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400a547e8;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;32400a76487;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400b3b017;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32400b5bc7d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400c40284;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32400c61467;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400d2b373;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32400d4cad2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400e0e059;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32400e2c5d2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32400efdf09;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32400f1c0b7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32401004cd4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32401023a26;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;324011054d4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32401123833;txs;50:eb:71:92:80:33;1;1;0;279;1
