*;0;#group;index;offset;type;nss;bw;gi;airtime
*;0;#sta;action;macaddr;overhead_mcs;overhead_legacy;supported
phy1;7afef35987b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef3f24ce;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afef4134da;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef4a2e56;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afef4d2771;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef55c6a2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afef590029;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef63c7f7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afef6ee34f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afef70bb4b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef7d6411;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afef7eadbc;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afef87651d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef8a728b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afef96480b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afefa4828f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afefa6707a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afefb08a38;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afefb29f7a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afefbbaae4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afefbe333f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afefc7d164;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afefc9e54d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afefd3b543;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afefd5b9cd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afefdeb48d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afefe1b3e1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afefeb608c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afefed7bb1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeff99ae0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7aff00301cd;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7aff004e452;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7aff0105909;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7aff011ecf9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7aff01c1884;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7aff01e31bd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7aff027dae4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7aff029dcb4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7aff0366718;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7aff0381e74;stats;50:eb:71:92:80:33;279;3e8;2f2;de;de;567cdc;5699f4
phy1;7aff047b8b3;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7aff04cfa40;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7aff065a687;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7affea9e8c3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7affead2960;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7affeb5b567;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7affeb66287;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7affeb68e17;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7affec0c9bd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7affeca57af;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7affecc9691;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7affed3f195;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7affed6760f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7affee054e4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7affeea4b69;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7affef2b3ff;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7affef4ffe8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7affefd670e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7affeffdaa6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afff07d7d9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afff0878a4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afff08ab74;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c0e23cc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c16f840;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c190609;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c23fa11;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c30c863;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00c3e97bb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00c409170;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c4abd09;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c4d36c1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c564095;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c58585e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c61b7e3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c63abb5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c6bf212;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c6edc35;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c788769;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c7a9fe7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c83b60f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c85f920;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c8fd2ef;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c91dc89;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00c9b5728;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00c9d1aa6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00ca5ed44;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00ca81b0a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00cb19000;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00cbc6119;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00cbdff77;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00cc95d9a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00ccbb2b6;stats;50:eb:71:92:80:33;279;3e8;2f2;f3;f3;568445;56a160
phy1;7b00cd944ed;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00ce44bc8;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00ceda57f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00cee7153;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00ceebc9a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00cf8fec6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00cfac22c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d025ed4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00d056b4c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d0ef701;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00d11354c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d1a0a65;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00d1bf64d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d260fce;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00d2ffdd7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00d320dc9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d3a525a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00d3ad8a3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d3d47a6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d45efcd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d4654a5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d52008a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00d52a72f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d5f28bf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00d6dbfe3;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00d6f35ed;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d74294f;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7b00d7d1d86;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00d87132a;txs;50:eb:71:92:80:33;5;5;0;279;1
phy1;7b00d8d9ca8;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00da5a403;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00da7bd6d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00db087da;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00db2cd7d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00dba6dd5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00dbd194d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00dbf0495;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00dd24dbb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00dd4aa72;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00ddd9e8c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00de66dda;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00df33ff1;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b00dfb7a55;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00dfebafa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00e0a6473;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00e0c30b1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00e17b812;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b00e19fb37;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b00e247555;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01b5912c6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01b5bfcdb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01b656fd3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01b67d0d0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01b710cfd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01b7cfc29;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01b8a0b22;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01b96bcb7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01d1ad8bd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d1c8845;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01d27502a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d2fae54;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01d384206;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01d3ae317;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d41d06e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01d44bd24;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d466ecd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01d51347a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d5356e7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d5b53be;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01d5ec1cc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d682678;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01d742c00;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01d82d12d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01d884feb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01d8dcd2c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d91d45e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01d9c4168;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7b01dad7f83;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7b01dae99a4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01db25bca;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01db547c5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01db6d6c3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01dc3ba94;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01dc64928;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01dc75dd1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01dc9d4b3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01dd9b42d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01ddbb66e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01de543bc;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01de7d052;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01df08286;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01df2b7c1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01dfe0209;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01e05f1a4;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01e082635;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e14a86e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01e1cbbd6;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01e1de77d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e254f97;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e34866a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01e375703;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e44961b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01e46ad5c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e51b023;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01e53ba60;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e5ff877;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01e6b5c14;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01e6d5d11;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e7971ca;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01e7bb6fa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e895282;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01e8bfbfd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01e9641a0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01e98782c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01ea1d65a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01ea46517;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01eb0b65e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01eb2f5cd;stats;50:eb:71:92:80:33;279;3e8;2f2;e7;e7;568904;56a61f
phy1;7b01eb56f59;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01ec0e78c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01ec2deaa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01ecd761f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01ecf67db;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01edbf96d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01edd6813;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01ee7e2e0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01ee9e0fc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01ef58dea;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f00042b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01f02f966;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01f10811e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f1bbce9;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01f1e2bcf;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01f2ab35f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f2cabe0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01f358166;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f384373;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01f44c689;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f46e50c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f4ef27a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01f5dec3b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01f60e22b;txs;50:eb:71:92:80:33;6;6;0;279;1
phy1;7b01f704012;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7b01f719155;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01f7ca128;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f88c956;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f8a9d05;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01f946154;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01f973aa6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01fa138c6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01fa3adb9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01fb403bb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01fb60ba2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01fbe34d3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01fc111ca;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01fcf99fc;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01fd86cd4;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b01fdc3229;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01fe9dbfa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01fedd8a8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b01ff4a9e3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b01ff729c1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02006689f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0200f8739;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b0201192df;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0201b9fdd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0201decf5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02028d256;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0202aab8c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0203597b4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020377f34;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02041d86d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020436c27;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0204deb2c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0204f89ce;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0205a75a7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0205c6277;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b020670352;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b02069440f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b020751696;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020822b6b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b020844fe9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0209084fa;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b02090ff96;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0209c1c2a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0209e285a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b020a81210;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020a9ff27;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b020b3f40c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020b5f868;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;c14e46;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020cc67d5;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b020ce6b20;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b020d8841f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020da6fa1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b020e371eb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020e6ce3a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b020f1a916;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b020fcd246;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b020ff00bb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0210743ab;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0210a32a4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b021173251;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b02118b346;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0211dc941;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b02126df73;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0213159ac;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b02131df26;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0213c594d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0213eb6d9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b021494961;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0214b3454;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02157bad2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b02165aff2;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b021664f59;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b021789561;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0217a8c87;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02184fb90;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b021878a30;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0219700f8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b02198d1bc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b021a72dd2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b021b97cd9;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b021bb5fcb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b021c54abe;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b021c7b401;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b021d6e5c0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b021d910cd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b021e66647;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b021e85a3b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b021f385b8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b021f5c2d6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02205d96f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0220cd1f1;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b02216a548;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b022210891;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b022235cb6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b022313d36;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b022333790;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0223eedcb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b022413a4a;stats;50:eb:71:92:80:33;279;3e8;2f2;cf;cf;5689d3;56a6ee
phy1;7b022509835;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b02252730b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0225d7e88;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0225fa3bc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0226ce042;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0226ecc54;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02279faaf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0227c5e28;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b022897166;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b0228b5a0f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02298b54d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b022a7c3ce;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7b022a9b6bb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b022b40c96;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b022b6686d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b022c29332;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b022c4c05d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b022d21e17;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b022d3e497;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b022e3504a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b022e513c7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b022f06fce;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b022f2b751;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b02300c8a3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7b02302d12b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7b0230d7044;txs;50:eb:71:92:80:33;2;2;0;279;1
